account,total_volume,total_pnl,total_trades,profitable_trades,unprofitable_trades,avg_profit_per_trade,avg_loss_per_trade,total_positive_pnl,total_negative_pnl,days_since_first_trade,days_since_last_trade,daily_mean_ROI,daily_ROI_std,MDD,close_trades_in_lastfew_months,max_volume,daily_SUM_ROI,neg_returns,exchange,mean_open_trades,median_open_trades,mode_open_trades,std_negative_returns,optimum_profit_percentage,optimum_stop_loss_percentage,ROI_Profit_Percent,trade_type,win_rate,profit_factor,sharpe_ratio,sortino_ratio,Ranking_Score
0x46a6d45c0d2d6c0eec78938b9df312a5256c40ba,655669.9858524067,8921.413675590793,33,30,3,345.6527286370902,-482.72272784063836,10369.581859112706,-1448.1681835219151,549,162,1.858722893416147,2.4863085272248897,0.0,16.0,55397.232000175645,61.337855482732856,-6.527463463073817,GAINS,1.5,1.5,2,0.6410759542426001,0.9820296840071429,0.0,1.360656102626456,SELL,0.9090909090909091,7.1562307101644125,14.225345397149676,54.54179468036724,0.4384400281403398
0x0e3eb8508f847714e577dfe7b7820cbfbba45801,5090740.823619679,32513.247553346228,63,54,9,830.2539313213078,-1368.9405264449324,44833.712291350625,-12320.464738004392,95,4,63.88717386479442,48.05477806564235,8.677247926500046,63.0,900121.7208468236,4024.8919534820484,-11.398036570595591,GMXV2,8.0,8.0,8,0.7285451196784846,100.0,0.0,0.6386741867213792,SELL,0.8571428571428571,3.638748577761392,25.394120018973553,1652.6583283301695,0.4356611344849673
0xfd1cd2063ac11242467145ef97716bafc4bbb346,928498.4516,57030.23771858853,33,23,10,2950.648134070329,-1083.466936502904,67864.90708361757,-10834.66936502904,210,137,8.44349101953687,19.47346901686675,0.0,25.0,106117.396,278.6352036447167,-46.79410755596667,GAINS,1.5,1.5,1,2.6461137141446955,3.2645979989333336,-1.6304220375333336,6.142200627293811,SELL,0.696969696969697,6.263194713438517,8.279463440935354,60.732591593763836,0.4314859547024022
0xda72696cec7398b548f0b62fc094d0ab46c632d3,61012521.95732868,280585.1615809675,168,156,12,2043.6018600668276,-3184.727382454807,318801.8901704251,-38216.728589457685,528,239,0.37252919121636985,0.4311633031133398,0.0,0.0,6600000.0,62.58490412435013,-6.298849076815456,GAINS,1.0,1.0,1,0.20539123609521287,0.35214720463666666,0.0,0.4598812712203651,SELL,0.9285714285714286,8.34175399577165,16.132711299186173,33.04294238683304,0.43124158161939946
0xeb3e0e5c1604ddee4e7eda30bc8f9fa18dcc49aa,4947219.292091019,37089.29357362399,47,43,4,971.933776231406,-1175.964701081616,41793.15237795046,-4703.858804326464,96,77,0.7416253446650873,1.1808728441133107,0.0,47.0,387373.1366778,34.85639119925911,-9.423109458886024,GMXV2,12.0,12.0,12,0.6752236036783523,0.739051166360164,0.0,0.7496998087979969,SELL,0.9148936170212766,8.883189510281936,11.897770937867996,20.677531012253972,0.43059357527641207
0xacee3f5bfdf6bfc8ac03f534059252b14204b330,820094.9468316361,40347.73816970518,48,35,13,1436.2244506784787,-763.085969541659,50267.855773746756,-9920.117604041567,343,10,5.419065315527221,9.645375731405798,0.0,40.0,79751.17696007066,260.1151351453066,-71.88036162777226,GAINS,1.0,1.0,1,3.610103833128918,4.539295145966667,-0.046414418375,4.919886206540483,SELL,0.7291666666666666,5.066854136802967,10.722637871822004,28.59893037785029,0.42949057757107245
0x1ad3056bdacfc543afa8c4ae282cfa8e1d33e212,9820628.498399999,53456.77916730405,57,52,5,1057.4131152040081,-305.7405646608738,54985.48199060842,-1528.702823304369,444,411,0.48214152245197367,0.37732867632697975,0.0,0.0,393600.0,27.482066779762498,-1.0641737361183334,GAINS,1.0,1.0,1,0.07836599635446652,0.50350462737,0.0,0.5443315483933983,SELL,0.9122807017543859,35.945858994905976,23.781613435205806,104.24033262555514,0.4286250389288772
0x5fb25839bea3d4553e1aff10d8a43708ff3c600d,6498440.016331117,29012.75523305363,57,50,7,612.0669606471179,-227.22754275746632,30603.348032355894,-1590.5927993022642,72,17,0.5322840147980328,0.4164262423074172,12.143533969739911,57.0,267164.639520768,30.34018884348787,-1.241866067346338,GAINS,1.0,1.0,1,0.08349845961146769,0.5243734643933333,0.0,0.44645722912179203,SELL,0.8771929824561403,19.22875502187022,23.847668869832773,108.76405735680255,0.42590830115606343
0x6296c3c1526b0067342e488b9af960d7838e621f,13618675.9677911,25231.8057460603,102,91,11,293.57824863755155,-134.89226181426255,26715.62062601719,-1483.814879956888,63,38,0.1918912853773464,0.17142438629800372,0.0,102.0,267608.116308,19.572911108489333,-1.2406364375273333,GAINS,1.0,1.0,1,0.042681887441488674,0.20033347976733334,0.0,0.18527355967448583,SELL,0.8921568627450981,17.993233356331203,20.207194492260378,69.58896192993242,0.42357955355263865
0x6aa45246ae51fdb66844e6400691c22098b8dd23,3199414.3272,16866.597092972937,273,253,20,142.19028481734466,-955.3772482907636,35974.1420587882,-19107.544965815272,246,170,0.45407525546042277,3.2850085988871274,0.0,1.0,33703.9872,123.96254474069542,-177.31793408002363,GAINS,1.1,1.0,1,2.795920692988754,0.7637758514499999,0.0,0.527177644657668,SELL,0.9267399267399268,1.8826730200099937,2.632799070000915,3.091710894207307,0.4165705688964908
0x965d7608e75db2d0cd0312f092773b957eb4fb09,28453346.496,77362.90807018372,41,35,6,2227.704513803864,-101.12498549191632,77969.65798313523,-606.7499129514979,167,96,0.208294169552374,0.12929961150175756,0.0,41.0,2640000.0,8.540060951647334,-0.2927898550198246,GAINS,1.0,1.0,1,0.02145273686280147,0.25406010459066664,0.0,0.2718938810275251,SELL,0.8536585365853658,128.29398461692213,28.56759239175312,126.52172493193103,0.41602766739413627
0x58203dd7b18b262f7a422f75d79cbb230752a74e,5989003.484583071,156540.02916451468,88,70,18,3669.0284925035917,-5571.7758505964875,256831.9944752514,-100291.96531073678,383,25,4.644495685080911,12.423279685320614,0.0,9.0,606958.6936839337,408.7156202871202,-132.51866862151903,GAINS,1.0,1.0,1,4.065040590113621,1.9197192276200976,0.0,2.6137909180964907,SELL,0.7954545454545454,2.560827608192739,7.136730429824838,21.774743959121285,0.4106857797171204
0x975f59a9c2367ea9d0cb65a498b9697ef6b2d745,8687863.997547448,5232.930378453408,40,36,4,146.7112100398836,-12.168295745600442,5281.60356143581,-48.67318298240177,211,25,0.17657482578925912,0.33162367622793854,0.0,14.0,462000.0,7.062993031570365,-0.8720526864052245,GAINS,1.0833333333333333,1.0,1,0.0753309748988316,0.05544023343406666,0.0,0.060232646136388006,SELL,0.9,106.34719267551935,9.874776090614168,39.53379548285877,0.4103489236114368
0xb5e3c46f8bf8fe16ea0c674874f6af6d7f326322,10558883.8074,11169.087802596252,541,487,54,228.8502058033574,-1857.0548596970143,111450.05022623505,-100280.96242363878,193,90,-0.002182637963337632,4.888609029850728,0.0,428.0,99600.0,-1.180807138165659,-582.2215918787925,GAINS,1.0,1.0,1,4.375492867094488,0.601380784,0.0,0.10577905777094168,SELL,0.9001848428835489,1.1113768371964314,-0.008512465372353848,-0.009508450019879093,0.4096737027064418
0x32e0d5f7b903dac9a782f68620406aba6cd34fd4,5851945.123103676,31529.00946144738,120,102,18,559.4497532446816,-1418.6036316394523,57063.87483095752,-25534.865369510142,382,2,33.48024554570227,47.264833954572964,0.0,93.0,212735.21565862207,4017.629465484272,-43.23940722917257,GAINS,1.0,1.0,1,1.3942309041550032,1.0584528898772683,0.0,0.538778283086931,SELL,0.85,2.234695163262141,13.530226116550425,455.50855712910777,0.4089017568553969
0x15efcd0e7fcbce2cee8a289cddcfa90544f0a829,5186712.442599731,92196.27699755377,32,25,7,3961.185346850257,-976.1938105289506,99029.63367125642,-6833.356673702654,108,103,1.898751118986629,1.578183276901225,0.0,32.0,500014.26,60.76003580757213,-4.250887428057588,GMXV2,7.0,7.0,7,0.2824088401973033,2.5653595813150116,0.0,1.7775474930964617,SELL,0.78125,14.490117855907062,22.840933865108813,124.0577718816424,0.40632529051434413
0x8dbcb482501fcd082c4fa6b285dabf05dad4b817,2644361.5154002663,9201.961663001064,90,78,12,294.1791797551616,-1145.3345298251288,22945.976020902606,-13744.014357901546,150,10,18.81619552244305,38.054633686841655,0.0,90.0,231827.94457525865,1693.4575970198744,-25.683462736380513,GMXV2,1.2,1.0,1,1.3132603294299348,0.7538219925700566,0.0,0.3479842528871549,SELL,0.8666666666666667,1.6694763223518325,9.444013402590405,271.6645415177627,0.4057845527871639
0x64c2315653ca6f6cb862cdc65470e3674f0f97ae,2663907.3152,9598.050736643429,166,150,16,239.17155517189278,-1642.3551586962806,35875.73327578392,-26277.68253914049,213,108,0.003945710337217238,7.192589483417518,0.0,92.0,166083.2,0.6549879159780616,-251.03482228923485,GAINS,1.0,1.0,1,5.7996437406553225,0.609766456,0.0,0.3602997252148328,SELL,0.9036144578313253,1.365240940916567,0.010466053954706806,0.012975441096246716,0.40548199135109664
0xb6dd3dd179d472dcc0e6d7b0d427edf9b256498f,10869614.619887527,48624.16336821821,44,39,5,2322.4073478385494,-8389.944639497047,90573.88656570343,-41949.72319748524,446,4,4.389449514914629,21.64376131924412,0.0,9.0,804168.0,193.13577865624367,-39.65160992231932,GAINS,3.0,3.0,3,4.537587082974989,0.4025773300579082,0.0,0.44734026981281644,SELL,0.8863636363636364,2.1590780721304226,3.8727828388375927,18.440617783308785,0.40547353021423893
0x500d3db7361e7f613e13426566b8464abfd559e0,10195051.8368,5654.5687,36,33,3,460.5476012121212,-3181.1673799999994,15198.07084,-9543.502139999999,224,202,0.08171362622143041,0.3334014259143036,-0.0,0.0,632145.02353,2.941690543971495,-2.26517759491662,MUX,1.0294117647058822,1.0,1,0.2960626755290241,0.1420224038285731,0.0,0.05546385433362194,SELL,0.9166666666666666,1.5924424990489867,4.5460982953071065,5.100708978174641,0.40506514917110936
0x80d244316a910714fb43bcd7c2d6134e41f7515a,574888.5879558712,8742.63718178829,34,28,6,561.3134630470568,-1162.356630588217,15716.77696531759,-6974.139783529302,192,132,3.398202502379137,5.402241670026847,0.0,27.0,55083.04748021508,115.53888508089065,-21.58974693517604,GMXV2,11.0,11.0,11,1.9893005799626449,2.4382673781168505,0.0,1.5207533015874337,SELL,0.8235294117647058,2.2533995666198194,11.995504193606267,32.47263983229108,0.4045609414093712
0x3245a608bd54c9a34bd56264f403c71127d140a3,30198476.127353452,179101.00647846027,41,34,7,8707.489378053471,-16707.66176790824,296054.638853818,-116953.63237535769,338,5,27.701520970465612,44.37982186243639,0.0,27.0,2517887.5095308,1135.7623597890902,-6.116243038870725,GMXV2,30.0,30.0,30,0.48949575829235814,0.7033416621189358,0.0,0.5930796167434175,SELL,0.8292682926829268,2.531371633948181,11.922481164147943,1059.5421607664878,0.40325034035059937
0xc666a112cce75a0e12116b38319cfc0d59943b56,10987966.946334122,72871.95842891412,48,43,5,1920.3684096076563,-1940.7766368430202,82575.84161312922,-9703.883184215101,489,404,0.9511898627657535,3.2615012683094595,0.0,0.0,2279366.35335,45.65711341275617,-24.54748208477596,MUX,1.0,1.0,1,2.039183004184996,0.7097836971954695,0.0,0.6631978307254205,SELL,0.8958333333333334,8.508792949454524,5.554776025328379,8.868147342098586,0.4028858771301836
0xd468808cc9e30f0ae5137805fff7ffb213984250,68333651.10529536,1217117.1615937168,1110,787,323,2415.6472468811226,-2117.638457280887,1901114.3832954434,-683997.2217017266,124,3,5.846653315852167,18.06089279910746,-0.0,1110.0,200000.0,6489.785180595906,-790.1703189996612,GMXV2,31.52173913043478,19.0,1,1.7475100932968044,2.26136267069291,-0.20288975403753928,1.7811387828791123,SELL,0.709009009009009,2.779415681177705,6.181219489372675,63.555910823064444,0.3984052823436846
0x4415af1941df328b5ada8f93a7141abaec8296df,428687957.0877811,868977.3857091103,125,103,22,9468.437814455556,-4830.5322354459995,975249.0948889223,-106271.70917981198,156,5,0.23862132058601776,0.31336160181882056,0.0,125.0,19279175.8488,29.82766507325222,-4.804489404950526,GAINS,1.0,1.0,1,0.10989075941274332,0.2130613035477935,0.0,0.20270627418889042,SELL,0.824,9.176863019825836,14.098315641150776,38.02506507591011,0.39568162230541876
0x3245fe23dfbea68e559e4d9ca611c827baf6e1b7,9315708.208895978,7691.198902971982,88,77,11,949.3772259040138,-5946.440681057917,73102.04639460906,-65410.84749163708,90,40,0.37053666461103457,1.8689440195641713,0.0,88.0,372504.32,32.607226485771044,-37.42793704896985,GMXV2,2.0,2.0,1,1.5930641935218137,0.7521116830325947,0.0,0.08256161239171617,SELL,0.875,1.1175811293811155,3.767591244799514,4.4159760202903255,0.39492452556232127
0x27d06c2cba7e16673b4b9f5387b06af8c6b1d7b7,8133031.993155616,93279.99006915872,279,222,57,861.9910295313969,-1720.737166435287,191362.0085559701,-98082.01848681136,196,5,11.112071033578955,27.64411753967961,36.769895947026825,274.0,162862.19854178056,3100.2678183685284,-137.82804838393724,GMXV2,114.0,114.0,114,1.291824437868784,2.255313059565566,0.0,1.146927617494421,SELL,0.7956989247311828,1.9510309889341502,7.676824932327948,163.0756136040044,0.3939822268713422
0x01a323596fbd1b8a2540574a7e763b772314fc44,325184.05629543954,9349.129574349827,40,29,11,654.9761160160314,-876.8343445559168,18994.30736446491,-9645.177790115085,249,3,26.460371531690704,43.84405716126218,-0.0,31.0,55015.26,1058.414861267628,-84.20654705094569,GMXV2,1.0,1.0,1,4.279283834342879,5.172521134444855,-0.7300306905958531,2.8750270480222624,SELL,0.725,1.9692056043099617,11.52743260315569,117.85759763758642,0.39242731215946264
0x6f484e203f4e5c4849b7561c07a045c6b37c0d05,339431.8459812683,9450.982963864704,31,23,8,471.92466066136,-175.41052891832214,10854.26719521128,-1403.2842313465771,123,54,1.605133208313045,5.01674038681124,0.0,31.0,44394.31,49.7591294577044,-17.524389227553737,GMXV2,23.0,23.0,23,2.317499393718088,0.679982592268638,-0.011068334504940429,2.7843536414630523,SELL,0.7419354838709677,7.7301068778662385,6.1005790087842255,13.175525187742707,0.38925438855663275
0xc063e169e71782a33d04d0b83fc09d04a2f00965,1226422.969032323,28864.18353488716,38,28,10,1253.9349678601204,-624.5995565196204,35110.17910008337,-6245.995565196204,145,3,20.484541844125605,38.45286452647097,0.0,38.0,103053.51343040064,778.412590076773,-16.73320022440838,GMXV2,4.071428571428571,3.5,1,1.145398890827202,3.712483542357618,-0.1669004208177663,2.353526007235635,SELL,0.7368421052631579,5.620490479567134,10.174921375278203,338.7199222119985,0.3884850266708492
0x58791b7d2cfc8310f7d2032b99b3e9dffaae4f17,8525680.81864804,51652.50511326749,83,66,17,1359.026424750942,-2237.837583546747,89695.74403356216,-38043.238920294694,131,60,1.9417631250086835,2.2020008615050144,0.0,83.0,1000000.0,161.16633937572072,-16.855774102029056,GMXV2,20.0,20.0,20,0.4497449347271689,1.8412407354466598,0.0,0.605846104398948,SELL,0.7951807228915663,2.357695845131323,16.770939406129706,80.69111720963788,0.38630342519023464
0xf966bff7ab73a409a5ba1213d4ea9a928487e785,5903072.663871308,14870.871839523057,32,27,5,2194.273633711664,-8874.903254138375,59245.38811021493,-44374.51627069188,97,36,0.6160358286714636,2.4514661319867703,0.0,32.0,491393.06725884,19.713146517486834,-19.089209254990244,GMXV2,15.0,15.0,15,1.7750467379064683,0.9597816697560806,0.0,0.2519174790196561,SELL,0.84375,1.3351143398267262,4.781438114619085,6.593299621459121,0.3848102045501703
0x5ce6f3798b9ca0797e1027e9b86e7df0ba61e593,40322145.78329901,344240.61972900725,655,484,171,1478.2449637037569,-2170.935337448019,715470.5624326183,-371229.9427036112,154,3,22.40415260089994,40.7098034198252,738.4595851861386,655.0,640660.63928325,14674.719953589462,-512.5528421338403,GMXV2,1.1111111111111112,1.0,1,2.1297684767801464,1.7587828736131936,-0.09313859890817926,0.8537259439987144,SELL,0.7389312977099237,1.9272950611874156,10.511611021927525,200.03600346643267,0.38142692942853834
0xfb976882336a54328dc0b5cc5c771068e780f8e0,17713920.62789792,35911.850536218546,169,137,32,935.3480593666496,-2882.213549906639,128142.684133231,-92230.83359701245,153,4,13.21098456253692,32.86396239969697,0.0,169.0,475383.1226688982,2232.6563910687396,-46.8183095319908,GMXV2,1.0,1.0,1,0.9114677516618012,0.6647104713698843,0.0,0.20273236676730072,SELL,0.8106508875739645,1.3893650287072012,7.677672153050021,273.90595625445343,0.3807185023860556
0x5d0721623557cc34f00049b6651f359e86c5683e,1529834.6003052196,6386.661871805759,46,35,11,341.556762029932,-506.1658908401692,11954.48667104762,-5567.824799241861,148,3,41.58975955194782,49.5541293010685,-0.0,46.0,90232.01586923606,1913.1289393895997,-10.449901512562406,GMXV2,1.0,1.0,1,0.5228947224459147,2.531232804879733,0.0,0.4174740112775294,SELL,0.7608695652173914,2.1468599034890157,16.0311752023155,1491.047306546167,0.3794764304838767
0x6760ff558c1db2231eb2cf1d16de05b01231193e,41910253.3726971,886494.0748034783,58,42,16,43603.443830244614,-59053.160379174704,1831344.6408702738,-944850.5660667953,176,5,11.788964436611185,30.68087607168883,26055258.38629689,58.0,6999999.999999999,683.7599373234488,-72.5393431939229,GMXV2,3.3157894736842106,2.0,1,2.952429964997965,1.9787049671096368,-0.4982286399176632,2.1152200320053294,SELL,0.7241379310344828,1.938236339591153,7.338593033023906,76.02807559275092,0.37944757456317296
0xd0ce74f8a7f5fbba9455c489165cfb41fc6681f5,2309681.706678073,39883.204885417785,111,82,29,1228.007198450573,-2097.013289225145,100696.590272947,-60813.385387529204,314,4,9.833796208487875,26.68486885208699,0.0,57.0,76241.21176927116,1091.5513791421542,-197.5770727545796,GMXV2,14.0,14.0,14,4.915745372981063,3.3027443540561614,-0.028722947160283396,1.7267835983677715,SELL,0.7387387387387387,1.6558185967229453,7.037847378388362,38.141316398045944,0.37265968725046983
0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,452449.84840851795,6851.899403263021,80,57,23,283.43324598505393,-404.51285295152394,16155.695021148074,-9303.79561788505,332,4,26.33479885354269,43.276001465457156,185.0706658738494,70.0,17450.2263837825,2106.7839082834153,-130.41391373239333,GMXV2,1.0,1.0,1,3.563198265450266,5.4081483556851175,-1.0148056840811868,1.51439975665025,SELL,0.7125,1.7363836546922926,11.623287174155253,140.80540408818143,0.3642047460294988
0x99d7a0e9fd6df0fe58548593ffbb795a47ebfc5b,4581595.837626568,24718.99923905432,44,32,12,1096.2228077686107,-863.3442174617685,35079.12984859554,-10360.130609541222,71,16,38.704209149046804,49.21485782207626,0.0,44.0,554117.44,1702.9852025580594,-13.07984492902933,GMXV2,2.952380952380953,2.0,1,0.8419725506442782,0.8862098611519353,-0.08366235490355958,0.5395281494724697,SELL,0.7272727272727273,3.3857434261364694,15.02173719235832,867.9186635476134,0.36140620730192285
0x8ca664a85ff4066b96b4a087e85c60b3624ddd44,2644966.566571935,5742.006250375258,137,107,30,583.9146534402281,-1891.2287222576385,62478.867918104406,-56736.86166772916,188,3,0.8460907704852014,4.885301174105464,0.0,132.0,262017.70269091942,115.9144355564726,-170.40081626175456,GMXV2,3.0,3.0,3,3.4390764261093234,1.483558203375971,0.0,0.21709182728223692,SELL,0.781021897810219,1.1012023731877991,3.302052498598685,4.686628962751685,0.36044223650053303
0x5587a3a7a9b34383ec8bf6dd5c9d47a3f0720d86,985888.7293846282,12272.600867310653,103,77,26,309.05797395442795,-443.2639664300114,23797.46399449095,-11524.863127180297,217,88,0.5972893560884128,4.491867583183311,0.0,83.0,53756.76148493858,61.52080367710652,-110.77420305480148,GMXV2,35.0,35.0,35,2.661028671108436,0.7854720776388064,-0.14469337153641793,1.2448261656232709,SELL,0.7475728155339806,2.0647880103980585,2.5347696072037977,4.272210646385012,0.36029983754142025
0x6345f694846335624d182c7a6ffd342b70d462af,1875389.016470401,18543.488828913112,56,41,15,834.2768428775288,-1044.1241152710377,34205.35055797868,-15661.861729065566,132,4,11.628693783516756,31.4020659260267,2514.1675073579295,56.0,208465.92,651.2068518769383,-57.274436665528604,GMXV2,3.0,3.0,3,3.0602555302825416,1.0215167860671472,-0.15021697620203397,0.9887809231075221,SELL,0.7321428571428571,2.183914481892027,7.07262882079281,72.36071414831564,0.3568330679069093
0x565729a615e191756b7b61e97d8e83238dd44925,223765860.4023784,406435.1817154141,420,316,104,4635.525550210225,-10176.83550145209,1464826.0738664314,-1058390.8921510172,247,9,1.9288650241404774,12.909613129290191,0.0,329.0,5312880.626872697,810.1233101390005,-175.70837312313836,GMXV2,4.0,4.0,4,1.2297521469483648,0.37416302968681703,0.0,0.18163413354680538,SELL,0.7523809523809524,1.3840119947341978,2.8523233764618365,29.724420832200828,0.355726996294848
0x00cb97487391d0ac7819c77098dbfd75b1d76787,2879948.318139881,26231.749427578827,32,23,9,1915.615635655988,-1980.8233547232112,44059.159620087725,-17827.4101925089,235,9,17.149877381461472,36.44228267148363,0.0,19.0,332958.6,548.7960762067671,-15.591036859851332,GMXV2,4.0,4.0,4,1.10215776956572,2.093591763902084,-0.053711975768472864,0.9108409780256597,SELL,0.71875,2.4713454056941555,8.988406851564235,294.60563625560167,0.3526813853334926
0x95146a294cdddd08ce38175b08d7b93f8ec1c3e1,1144467.213484577,40533.204171018675,35,22,13,2795.727218563503,-1613.2918951829527,61505.99880839706,-20972.794637378385,201,133,1.7090857735722413,6.932551213575034,248.56503403041646,25.0,395015.6716092347,59.818002075028446,-63.789834623827375,GMXV2,14.0,14.0,14,3.2983714710521737,1.9039327817008567,-3.6127803645204235,3.54166582436264,SELL,0.6285714285714286,2.932564176955492,4.703175655837386,9.869519835602366,0.35214715732587387
0xe0aa80ba0df25af4bda73b92b5bb62d6ca1edc96,3520606.34172,18582.682340000003,162,121,41,255.8431082800097,-301.81301858246746,30957.01610188117,-12374.333761881166,193,27,0.41582925513493113,2.324820398940387,0.0,143.0,148611.75345,67.36433933185884,-70.74309322382946,MUX,1.1964285714285714,1.0,1,1.6740086574590516,0.37764141773839954,-0.017264199804339072,0.5278261906135575,SELL,0.7469135802469136,2.501590397281961,3.402577246690319,4.71755696109665,0.35174783153674666
0x35e9eb96ca427db06420aab4f2309e95e3c259cf,8763022.807263194,71996.6412015614,160,112,48,749.5711391086843,-249.06929955440054,83951.96758017264,-11955.326378611226,419,25,0.6753446206727955,1.700510108109634,0.0,80.0,296736.05808,108.0551393076473,-34.10060522129986,MUX,1.1071428571428572,1.0,1,0.6446739321728632,0.35583071583588044,-0.06872950465610678,0.8215959582107591,SELL,0.7,7.021635653101343,7.543036898966147,19.708193999266676,0.34109331180410224
0x79610ebaa5c9669d34482dedf44b148e0b4fdab1,1016415.9674270415,7290.98555500482,33,23,10,345.3447840062987,-65.19444771400507,7942.93003214487,-651.9444771400506,347,274,0.6298328020529012,1.4273878199389305,143.68368617364754,0.0,79396.38781233208,20.78448246774574,-4.824207743098954,MUX,1.0303030303030305,1.0,1,0.5836644397284645,0.2509410288582183,-0.05799791207516528,0.7173230044251708,SELL,0.696969696969697,12.166317826808067,8.37139331553473,20.268922951106074,0.328674761567478
